,Дата,Доллар США,Евро,Фунт стерлингов,Китайский юань,Японская йена,value_RUB,value_USD,value_EUR,value_GBP,value_JPY,value_CNY
460,13.01.2021,"74,2663","90,3227","100,6011","11,4830","71,2694","4,25",0.086,-0.58443,0.03413,-0.05983,1.401
461,12.01.2021,"74,5157","90,8123","100,6260","11,5082","71,5706","4,25",0.08588,-0.58914,0.03138,-0.07133,1.333
462,31.12.2020,"73,8757","90,6824","100,0425","11,3119","71,4915","4,25",0.07763,-0.60043,0.0255,-0.07067,1.093
463,30.12.2020,"73,6567","90,2074","99,5470","11,2787","71,0732","4,25",0.08563,-0.5864,0.02538,-0.07333,0.644
464,29.12.2020,"73,7175","90,1270","100,0199","11,2742","71,2660","4,25",0.08738,-0.58071,0.02438,-0.07183,0.624
465,25.12.2020,"74,8392","91,3487","101,6017","11,4582","72,2282","4,25",,,,,0.793
466,24.12.2020,"75,4571","91,9822","101,1955","11,5410","72,9265","4,25",0.081,-0.58529,0.02488,-0.0775,0.609
467,23.12.2020,"75,3498","92,0699","101,2023","11,5075","72,8792","4,25",0.08563,-0.58514,0.02325,-0.08017,0.623
468,22.12.2020,"74,6721","91,0029","99,0973","11,4015","72,1086","4,25",0.08513,-0.584,0.02738,-0.088,1.015
469,18.12.2020,"72,9781","89,2887","99,0751","11,1693","70,7118","4,25",0.08438,-0.58329,0.037,-0.08233,1.723
470,17.12.2020,"73,4201","89,3229","99,1465","11,2310","71,0025","4,25",0.08538,-0.58786,0.03725,-0.08683,1.356
471,16.12.2020,"73,4453","89,1846","97,8585","11,2219","70,5493","4,25",0.08125,-0.58286,0.046,-0.095,0.974
472,15.12.2020,"72,9272","88,5847","97,6495","11,1557","70,1864","4,25",0.082,-0.58514,0.04263,-0.08467,1.403
473,11.12.2020,"73,7124","89,1330","98,1775","11,2578","70,5078","4,25",0.08325,-0.58386,0.03488,-0.09633,1.431
474,10.12.2020,"73,3057","88,9418","98,3689","11,2126","70,3341","4,25",0.08288,-0.58214,0.03838,-0.09917,0.979
475,09.12.2020,"73,6618","89,2044","98,2943","11,2752","70,8048","4,25",0.08263,-0.58757,0.03688,-0.10967,1.065
476,08.12.2020,"74,2506","89,9695","98,5380","11,3566","71,2475","4,25",0.0825,-0.58414,0.03113,-0.13383,1.302
477,04.12.2020,"75,1996","91,1946","100,7900","11,4651","72,0890","4,25",0.08325,-0.584,0.03525,-0.1085,1.086
478,03.12.2020,"75,6151","91,3052","101,0747","11,5130","72,3071","4,25",0.08275,-0.58229,0.03775,-0.1185,0.901
479,02.12.2020,"76,3203","91,3096","102,2158","11,6138","73,1738","4,25",0.0815,-0.58114,0.04113,-0.122,0.742
480,01.12.2020,"76,1999","91,2037","101,6507","11,5754","73,1566","4,25",0.0805,-0.58586,0.04175,-0.12133,0.764
481,27.11.2020,"75,4518","90,0291","100,8489","11,4803","72,3446","4,25",0.08025,-0.59014,0.0415,-0.1116,0.836
482,26.11.2020,"75,4727","89,8880","100,8315","11,4714","72,2815","4,25",,-0.58743,0.04188,-0.102,1.298
483,25.11.2020,"75,8146","89,8934","101,3869","11,5257","72,6855","4,25",0.08,-0.59086,0.044,-0.09933,1.578
484,24.11.2020,"75,7600","89,9347","101,1472","11,5326","73,0006","4,25",0.08013,-0.58871,0.044,-0.10217,1.828
485,20.11.2020,"76,2627","90,3484","100,7507","11,5807","73,3683","4,25",0.08263,-0.58914,0.051,-0.1,1.959
486,19.11.2020,"75,9268","90,2314","100,9143","11,6037","73,0663","4,25",0.08238,-0.588,0.04713,-0.093,1.918
487,18.11.2020,"76,2530","90,3903","100,7455","11,6269","73,0428","4,25",0.08225,-0.59029,0.04788,-0.09083,1.72
488,17.11.2020,"76,9197","91,1729","101,6955","11,6937","73,6461","4,25",0.08213,-0.586,0.04763,-0.09483,1.798
489,13.11.2020,"77,1148","90,8104","101,6682","11,6307","73,2195","4,25",0.08325,-0.58657,0.04638,-0.101,2.523
490,12.11.2020,"76,2075","90,0468","101,1959","11,5124","72,2654","4,25",0.0815,-0.59086,0.04288,-0.0975,2.521
491,11.11.2020,"76,3978","90,3557","100,9597","11,5689","72,7217","4,25",,-0.59071,0.0445,-0.0995,2.314
492,10.11.2020,"76,9515","91,4953","101,2605","11,7110","74,3421","4,25",0.08488,-0.58886,0.04463,-0.09817,2.333
493,06.11.2020,"78,4559","92,1229","102,1417","11,8146","75,2034","4,25",0.08263,-0.59,0.04463,-0.09733,1.79
494,04.11.2020,"80,0006","93,3447","103,7208","11,9623","76,4861",,0.0815,-0.58286,0.04375,-0.09783,1.449
495,03.11.2020,"80,5749","93,7570","103,7080","12,0259","76,8002","4,25",0.082,-0.58757,0.0445,-0.09,1.868
496,30.10.2020,"78,8699","92,6011","102,4678","11,7523","75,6364","4,25",0.08138,-0.57829,0.0445,-0.08967,2.236
497,29.10.2020,"77,5520","91,2632","100,8796","11,5515","74,3868","4,25",0.081,-0.582,0.04875,-0.08667,2.125
498,28.10.2020,"76,4556","90,3552","99,4458","11,3841","72,9747","4,25",0.08025,-0.58214,0.04813,-0.0825,2.379
499,27.10.2020,"76,4443","90,4489","99,5228","11,4110","72,8839","4,25",0.08163,-0.58057,0.049,-0.08367,2.38
500,23.10.2020,"77,0809","91,3563","101,2226","11,5577","73,6946","4,25",0.08138,-0.583,0.04513,-0.08233,2.161
501,22.10.2020,"77,0322","91,3448","100,5116","11,5700","73,4269","4,25",0.08413,-0.58343,0.04888,-0.08333,1.911
502,21.10.2020,"77,7780","91,5603","100,6836","11,6424","73,6848","4,25",0.08063,-0.58429,0.04813,-0.08117,1.988
503,20.10.2020,"77,9241","91,3115","101,2234","11,6409","73,9528","4,25",0.08038,-0.58543,0.04825,-0.08233,2.162
504,16.10.2020,"77,9461","91,4542","101,1584","11,5803","74,0616","4,25",0.08113,-0.58514,0.04588,-0.09017,2.017
505,15.10.2020,"77,2759","90,7065","99,6859","11,4675","73,3133","4,25",0.08125,-0.58429,0.04575,-0.09117,2.063
506,14.10.2020,"77,2855","91,0732","100,7416","11,4672","73,2703","4,25",0.08088,-0.58514,0.04563,-0.08667,1.962
507,13.10.2020,"77,0239","91,0037","100,3621","11,4304","72,9497","4,25",0.08,-0.58486,0.04638,-0.08733,1.7
508,09.10.2020,"77,9157","91,6990","101,0255","11,4737","73,5401","4,25",0.08175,-0.58371,0.05025,-0.08167,2.038
509,08.10.2020,"78,0921","91,8129","100,8716","11,4997","73,7379","4,25",0.08263,-0.58514,0.05213,-0.081,
510,07.10.2020,"78,5119","92,5184","101,8142","11,5615","74,3695","4,25",0.08175,-0.587,0.0635,-0.0835,
511,06.10.2020,"78,1281","91,6599","101,1603","11,5050","73,9394","4,25",0.0815,-0.58614,0.0544,-0.0815,
512,02.10.2020,"77,2774","90,7237","99,4792","11,3797","73,2244","4,25",0.08125,-0.58757,0.0561,-0.08133,
513,01.10.2020,"78,7847","92,4302","101,0729","11,5671","74,5749","4,25",0.08175,-0.58829,0.0605,-0.0845,
514,30.09.2020,"79,6845","93,0237","102,6097","11,6798","75,4267","4,25",0.078,-0.585,0.0609,-0.08467,2.361
515,29.09.2020,"78,6713","91,4790","100,7701","11,5345","74,6301","4,25",0.08175,-0.58686,0.0664,-0.0845,0.913
516,25.09.2020,"77,1780","89,9818","98,2244","11,3091","73,2691","4,25",0.08013,-0.587,0.0584,-0.10667,1.113
517,24.09.2020,"76,3545","89,2508","96,8022","11,2423","72,6805","4,25",0.08075,-0.58071,0.0648,-0.10817,1.424
518,23.09.2020,"76,2711","89,4813","97,7719","11,2348","72,8995","4,25",0.08038,-0.58243,0.0664,-0.11433,1.884
519,22.09.2020,"76,0381","90,0063","97,7850","11,2268","73,0679","4,25",0.08263,-0.584,0.0655,-0.11917,2.286
520,18.09.2020,"75,1941","88,6313","97,3839","11,1130","71,7672","4,25",0.08313,-0.58443,0.052,-0.11917,2.101
521,17.09.2020,"74,9278","88,8644","96,6644","11,0812","71,2140","4,25",0.08225,-0.58471,0.0531,-0.119,1.769
522,16.09.2020,"75,1884","89,3614","96,9705","11,0928","71,1035","4,25",0.0825,-0.58429,0.0525,-0.11883,1.404
523,15.09.2020,"74,7148","88,5819","96,0160","10,9498","70,5089","4,25",0.08325,-0.588,0.0591,-0.119,1.731
524,11.09.2020,"75,5274","89,3036","98,2611","11,0427","71,2355","4,25",0.083,-0.58471,0.057,-0.12133,1.464
525,10.09.2020,"76,0713","89,5663","98,5504","11,1118","71,7688","4,25",0.08413,-0.58857,0.0595,-0.11317,1.34
526,09.09.2020,"75,9645","89,7369","99,7034","11,1183","71,4859","4,25",0.08213,-0.588,0.0593,-0.10033,1.607
527,08.09.2020,"75,5910","89,4771","99,9615","11,0664","71,2148","4,25",0.07938,-0.58443,0.0614,-0.09767,2.051
528,04.09.2020,"75,4680","89,1353","100,3347","11,0401","71,0421","4,25",0.08163,-0.58314,0.0668,-0.097,2.052
529,03.09.2020,"73,8588","87,7369","98,5793","10,8205","69,5502","4,25",0.08238,-0.58314,0.0729,-0.09883,1.742
530,02.09.2020,"73,5849","88,1547","98,8098","10,7842","69,6464","4,25",0.0825,-0.58557,0.0623,-0.09033,2.094
531,01.09.2020,"73,8039","87,8266","98,1813","10,7682","69,7118","4,25",0.08125,-0.58114,0.0608,-0.09583,2.104
532,28.08.2020,"75,2354","88,9960","99,4236","10,9355","70,9467","4,25",0.08088,-0.57714,0.064,-0.09583,1.345
533,27.08.2020,"75,5379","89,2254","99,3323","10,9601","71,1045","4,25",0.082,-0.57729,0.0651,-0.07517,1.477
534,26.08.2020,"74,5126","88,0590","97,5146","10,7808","70,1064","4,25",0.08175,-0.582,0.0656,-0.07267,1.63
535,25.08.2020,"74,4184","87,9030","97,3765","10,7661","70,3288","4,25",0.08138,-0.58057,0.0678,-0.07567,1.969
536,21.08.2020,"73,7711","87,4261","96,4631","10,6570","69,5593","4,25",0.08175,-0.58529,0.0698,-0.0805,2.258
537,20.08.2020,"73,2392","87,4037","97,0346","10,5982","69,4441","4,25",0.083,-0.58471,0.0683,-0.09033,2.172
538,19.08.2020,"73,4321","87,3401","96,6073","10,6024","69,5215","4,25",0.08463,-0.58229,0.0674,-0.09033,2.148
539,18.08.2020,"72,9676","86,4666","95,4635","10,5110","68,5431","4,25",0.08363,-0.58114,0.0748,-0.0905,2.115
540,14.08.2020,"73,6067","87,0399","96,2481","10,5994","68,9363","4,25",0.0855,-0.58129,0.0715,-0.0855,2.175
541,13.08.2020,"73,2351","85,9560","95,6743","10,5439","68,5947","4,25",0.08488,-0.58143,0.0708,-0.08033,2.162
542,12.08.2020,"73,1522","85,9246","95,7270","10,5234","68,9432","4,25",0.08538,-0.58186,0.0678,-0.07983,2.152
543,11.08.2020,"73,7750","86,8258","96,3280","10,5848","69,6122","4,25",0.08525,-0.577,0.0674,-0.07967,2.201
544,07.08.2020,"73,0397","86,6178","96,1714","10,5176","69,1631","4,25",0.08513,-0.58014,0.0726,-0.07133,2.057
545,06.08.2020,"73,2806","86,6250","95,6971","10,5396","69,3059","4,25",0.08575,-0.58186,0.0746,-0.07083,1.661
546,05.08.2020,"73,3806","86,5011","95,8130","10,5091","69,2498","4,25",0.08338,-0.583,0.0716,-0.0705,1.69
547,04.08.2020,"74,1586","87,2253","97,1107","10,6278","70,1098","4,25",0.089,-0.58257,0.0771,,1.925
548,31.07.2020,"73,3633","86,2532","95,2329","10,4724","69,8067","4,25",0.08725,-0.58071,0.0844,-0.07283,1.788
549,30.07.2020,"72,2348","84,9120","93,6307","10,3191","68,8770","4,25",0.085,-0.58371,0.0821,-0.06867,1.369
550,29.07.2020,"71,9196","84,2610","92,4526","10,2631","68,1154","4,25",0.08413,-0.583,0.1065,-0.07467,1.45
551,28.07.2020,"71,5850","83,7759","91,8793","10,2244","67,8692","4,25",0.08475,-0.57943,0.0919,-0.06683,1.753
552,24.07.2020,"70,9630","82,1893","90,2224","10,1424","66,2123","4,50",0.08488,-0.57729,0.0843,-0.068,1.843
553,23.07.2020,"70,7881","81,5904","89,5611","10,1055","66,1788","4,50",0.08563,-0.57943,0.081,-0.06883,1.858
554,22.07.2020,"70,9668","81,2499","90,0427","10,1475","66,1541","4,50",0.08588,-0.574,0.078,-0.069,1.336
555,21.07.2020,"71,9628","82,3902","90,5292","10,2950","67,1577","4,50",0.08525,-0.57629,0.0799,-0.06933,1.584
556,17.07.2020,"71,2310","81,2318","89,3522","10,1789","66,5617","4,50",0.08563,-0.58071,0.0776,-0.07,2.328
557,16.07.2020,"70,7998","80,8392","89,3493","10,1292","66,1835","4,50",0.08675,-0.577,0.0844,-0.07417,2.2465
558,15.07.2020,"71,1275","80,6230","88,9805","10,1334","66,2977","4,50",0.08425,-0.57814,0.0824,-0.07383,2.022
559,14.07.2020,"70,7479","80,0937","89,1990","10,1016","66,0670","4,50",0.0775,-0.57171,0.08,-0.07417,1.67
560,10.07.2020,"70,8800","80,4134","89,5994","10,1451","66,0917","4,50",0.08138,-0.56157,0.0931,-0.075,2.197
561,09.07.2020,"71,2379","80,4062","89,3679","10,1505","66,2647","4,50",0.08175,-0.56686,0.093,-0.074,2.189
562,08.07.2020,"72,1719","81,4676","90,0272","10,2742","67,0275","4,50",0.08288,-0.56043,0.1154,-0.07567,2.088
563,07.07.2020,"71,3409","80,5581","89,0905","10,1424","66,3174","4,50",0.083,-0.56814,0.12,-0.07467,1.706
564,03.07.2020,"70,5198","79,5181","88,2485","99,8016","65,6640","4,50",0.08288,-0.56357,0.112,-0.07733,1.364
565,02.07.2020,"70,4413","79,1901","87,3965","99,7568","65,5176","4,50",0.08288,-0.565,0.1378,-0.07717,1.745
566,01.07.2020,"70,4413","78,9929","86,5724","99,5806","65,4264",,0.07663,-0.56857,0.1509,-0.06933,1.967
567,30.06.2020,"69,9513","78,6812","86,3619","98,8278","65,2683","4,50",0.08088,-0.57243,0.1409,-0.07917,1.785
568,26.06.2020,"69,4660","78,0589","86,4157","98,1408","64,7974","4,50",0.07113,-0.56486,0.1429,-0.07967,
569,25.06.2020,"68,8376","77,7590","85,9300","97,3025","64,6150","4,50",0.07563,-0.56271,0.137,-0.08167,
570,24.06.2020,"68,8376","77,6832","86,0263","97,4292","64,2861",,0.07425,-0.56143,0.1555,-0.082,1.54
571,23.06.2020,"69,4835","77,8285","86,2846","98,1780","64,9925","4,50",0.07113,-0.56843,0.1723,-0.087,1.971
572,19.06.2020,"69,6180","78,2924","87,1687","98,3166","65,0666","5,50",0.07525,-0.567,0.1654,-0.08617,2.131
573,18.06.2020,"69,4822","78,3829","87,3600","98,0639","64,6797","5,50",0.07638,-0.56786,0.1584,-0.0905,2.123
574,17.06.2020,"69,7524","79,0434","88,0624","98,4911","64,9585","5,50",0.0755,-0.56471,0.1716,-0.0845,2.048
575,16.06.2020,"70,3950","79,1451","88,2613","99,2248","65,5691","5,50",0.07163,-0.565,0.1958,-0.08567,1.751
576,12.06.2020,"69,1219","78,5225","87,6673","97,7624","64,6090",,0.06613,-0.56429,0.1976,-0.09817,1.529
577,11.06.2020,"68,6183","77,9229","87,6462","97,1023","63,9529","5,50",0.0655,-0.56329,0.2038,-0.09067,1.757
578,10.06.2020,"68,6745","77,3481","86,9007","96,8802","63,6199","5,50",0.06325,-0.56171,0.202,-0.09233,1.849
579,09.06.2020,"68,3123","77,1861","86,6883","96,5490","62,3657","5,50",0.063,-0.56686,0.1973,-0.0945,1.833
580,05.06.2020,"69,0151","77,3245","86,3379","96,9068","63,2325","5,50",0.0625,-0.56043,0.2189,-0.09333,1.582
581,04.06.2020,"68,3413","76,6243","86,0007","96,1038","62,8397","5,50",0.05975,-0.56229,0.2315,-0.093,1.963
582,03.06.2020,"68,9831","76,7782","86,4289","97,0117","64,0304","5,50",0.06188,-0.56014,0.2353,-0.09417,1.885
583,02.06.2020,"69,7114","77,6376","86,4561","97,7322","64,8810","5,50",0.065,-0.56429,0.2365,-0.0885,1.468
584,29.05.2020,"71,1012","78,2611","87,0919","99,3089","65,9413","5,50",0.0615,-0.56029,0.2278,-0.08383,2.097
585,28.05.2020,"71,0635","77,9069","87,4650","99,3312","66,0841","5,50",0.063,-0.56229,0.2366,-0.0855,2.102
586,27.05.2020,"71,1408","77,7854","87,2400","99,6942","65,9872","5,50",0.06163,-0.56186,0.2449,-0.07833,2.104
587,26.05.2020,"71,5962","77,8823","87,1326","10,0280","66,4528","5,50",0.06025,-0.56443,0.2515,-0.073,1.88
588,22.05.2020,"70,9240","77,7965","86,5556","99,8916","65,8380","5,50",0.06075,-0.56957,0.2533,-0.07267,1.094
589,21.05.2020,"72,3381","79,1813","88,5057","10,1791","67,1694","5,50",0.06113,-0.56471,0.265,-0.07033,1.104
590,20.05.2020,"72,3918","79,1677","88,5352","10,1857","67,4196","5,50",0.06238,-0.56871,0.2561,-0.06333,1.22
591,19.05.2020,"72,9798","78,9422","88,4296","10,2583","68,0464","5,50",0.06038,-0.568,0.2749,-0.0625,1.385
592,15.05.2020,"73,9298","79,9033","90,2683","10,4206","69,1935","5,50",0.062,-0.57186,0.2923,-0.059,0.864
593,14.05.2020,"73,5819","79,7775","90,3144","10,3720","68,7585","5,50",0.0615,-0.57114,0.3151,-0.06467,0.743
594,13.05.2020,"73,4326","79,4394","90,5571","10,3576","68,3126","5,50",0.061,-0.57129,0.3344,-0.064,0.705
595,08.05.2020,"74,1169","80,0611","91,6455","10,4508","69,6587","5,50",,,,,0.938
596,07.05.2020,"73,9719","80,0598","91,5402","10,4265","69,5323","5,50",0.061,-0.56786,0.3729,-0.06083,1.143
597,01.05.2020,"72,7263","79,1189","90,6679","10,3130","68,1980",,0.05838,,0.5525,-0.05217,
598,30.04.2020,"73,6894","80,0488","91,7359","10,4153","69,2147","5,50",0.0605,-0.56871,0.5943,-0.05233,1.888
599,29.04.2020,"74,5706","80,7749","92,9746","10,5250","69,6629","5,50",0.05488,-0.56686,0.6181,-0.0545,0.661
600,28.04.2020,"74,4960","80,7611","92,5613","10,5159","69,4763","5,50",0.05075,-0.56543,0.6313,-0.05317,0.874
601,24.04.2020,"75,1290","81,1468","92,7092","10,6125","69,8063","6,00",0.05675,-0.56614,0.6373,-0.0525,0.912
602,23.04.2020,"77,0416","83,6826","94,8998","10,8759","71,5568","6,00",0.05825,-0.56843,0.6218,-0.047,0.893
603,22.04.2020,"76,2562","82,6160","94,4891","10,7580","71,0186","6,00",0.0635,-0.56814,0.6438,-0.05017,0.901
604,21.04.2020,"74,6657","81,1019","92,8916","10,5530","69,2889","6,00",0.06313,-0.569,0.6459,-0.05617,0.901
605,17.04.2020,"74,7119","81,2791","93,3301","10,5615","69,3285","6,00",0.067,-0.56729,0.6598,-0.06883,0.716
606,16.04.2020,"73,7145","80,6731","92,2684","10,4380","68,6642","6,00",0.067,-0.56743,0.6715,-0.0595,0.702
607,15.04.2020,"73,3150","80,1186","92,1203","10,3834","68,1430","6,00",0.06613,-0.56786,0.6678,-0.08233,0.801
608,14.04.2020,"73,5245","80,5387","91,9277","10,4312","68,0877","6,00",0.07163,-0.56729,0.6658,-0.09133,0.994
609,10.04.2020,"74,6050","81,0882","92,5177","10,5694","68,5047","6,00",,,,,1.349
610,09.04.2020,"75,7499","82,2341","93,2330","10,7178","69,6391","6,00",0.06775,-0.56571,0.6798,-0.097,1.182
611,08.04.2020,"75,4550","82,0120","93,0662","10,6960","69,3106","6,00",0.07188,-0.56786,0.6816,-0.09667,0.893
612,07.04.2020,"76,4074","82,6346","93,9429","10,7725","70,0247","6,00",0.077,-0.56586,0.665,-0.05983,0.806
613,27.03.2020,"78,7223","85,9648","93,8291","11,0961","71,3226","6,00",0.13625,-0.56571,0.5563,-0.11733,1.104
614,26.03.2020,"77,7928","84,1485","92,2778","10,9560","69,7537","6,00",0.14988,-0.56,0.5528,-0.1335,0.845
615,25.03.2020,"78,8493","85,4253","91,8200","11,1405","71,2054","6,00",0.20125,-0.56086,0.5529,-0.14967,0.847
616,24.03.2020,"80,8815","86,7050","93,9600","11,3634","73,3785","6,00",0.17813,-0.56286,0.5419,-0.15117,0.814
617,20.03.2020,"80,1570","87,2669","92,4851","11,3037","73,5453","6,00",0.21188,-0.55914,0.5366,-0.17967,0.795
618,19.03.2020,"77,2131","84,8881","93,0263","10,9906","71,9366","6,00",0.29825,-0.55871,0.5804,-0.19133,0.846
619,18.03.2020,"73,8896","82,3056","90,2192","10,5398","69,2272","6,00",0.37988,-0.565,0.5334,-0.172,0.963
620,17.03.2020,"74,1262","82,7471","91,7015","10,5928","69,7888","6,00",0.25813,-0.56429,0.5126,-0.19383,1.083
621,13.03.2020,"74,0274","83,6584","94,7329","10,5985","71,4240","6,00",1.08488,-0.56643,0.5055,-0.24717,1.414
622,12.03.2020,"71,4720","81,0207","92,5277","10,2829","68,1042","6,00",1.08663,-0.57614,0.4603,-0.19317,1.664
623,11.03.2020,"72,0208","81,8588","94,0520","10,3666","69,0748","6,00",1.084,-0.575,0.3828,-0.17183,2.118
624,06.03.2020,"66,1854","73,6842","85,3990","95,3392","61,7027","6,00",1.07975,-0.56129,0.5179,-0.17283,1.362
625,05.03.2020,"66,0784","73,7369","84,5011","95,3017","61,5112","6,00",1.08213,-0.56743,0.5506,-0.1615,1.45
626,04.03.2020,"66,4437","73,9385","84,9217","95,1779","61,5134","6,00",1.08775,-0.56557,0.503,-0.16033,1.462
627,03.03.2020,"66,3274","73,4178","84,8195","95,3363","61,2922","6,00",1.57563,-0.56771,0.6395,-0.118,1.622
628,28.02.2020,"65,6097","71,6458","84,8990","93,5091","59,6425","6,00",1.56775,-0.56829,0.6728,-0.119,1.628
629,27.02.2020,"65,5177","71,2439","85,0682","93,3593","59,3538","6,00",1.574,-0.56714,0.7179,-0.102,1.347
630,26.02.2020,"64,9213","70,4591","84,1250","92,5319","58,6965","6,00",1.5715,-0.567,0.7268,-0.094,1.499
631,21.02.2020,"63,7413","68,7705","82,2263","90,8488","57,0954","6,00",1.57025,-0.56643,0.7478,-0.09733,1.355
632,20.02.2020,"63,6873","68,7823","82,8827","91,0625","57,8476","6,00",1.56713,-0.56671,0.751,-0.096,1.403
633,19.02.2020,"63,7698","69,0882","82,7987","91,0373","58,1337","6,00",1.57688,-0.56614,0.7544,-0.09583,1.626
634,18.02.2020,"63,3085","68,6201","82,5796","90,6947","57,6265","6,00",1.56338,-0.568,0.7563,-0.08567,1.503
635,14.02.2020,"63,6016","69,1795","82,5485","91,1159","57,9487","6,00",1.57613,-0.56714,0.7538,-0.09617,1.256
636,13.02.2020,"63,0470","68,7843","81,7657","90,4185","57,3493","6,00",1.57338,-0.56786,0.7524,-0.09383,1.443
637,12.02.2020,"63,9490","69,7684","82,5198","91,6542","58,1804","6,00",1.57413,-0.56786,0.7553,-0.0935,1.521
638,11.02.2020,"63,7708","69,8226","82,1177","91,2994","58,0923","6,00",1.57125,-0.568,0.7586,-0.09417,1.56
639,07.02.2020,"62,7977","69,0837","81,5554","90,0958","57,1226","6,25",1.57738,-0.56857,0.7524,-0.09383,1.793
640,06.02.2020,"63,1742","69,7443","82,4297","90,2489","57,7329","6,25",1.572,-0.56714,0.7564,-0.07983,1.819
641,05.02.2020,"63,4342","70,1265","82,2678","90,7447","58,1725","6,25",1.57513,-0.56743,0.7651,-0.07517,2.051
642,04.02.2020,"63,9091","70,7921","83,9766","90,9738","58,8943","6,25",1.5655,-0.56757,0.764,-0.0805,2.273
643,31.01.2020,"63,0359","69,4151","81,8332","90,8730","57,9028","6,25",1.56875,-0.56629,0.7648,-0.08383,
644,30.01.2020,"62,3934","68,6764","81,1988","89,9468","57,1656","6,25",1.54388,-0.56843,0.6924,-0.07667,
645,29.01.2020,"62,8299","69,2260","81,7605","90,5761","57,6553","6,25",1.52963,-0.56771,0.7009,-0.07583,
646,28.01.2020,"62,3380","68,7775","81,5194","89,8669","57,1253","6,25",1.533,-0.56614,0.6863,-0.08367,
647,24.01.2020,"61,9515","68,6856","81,3919","89,3909","56,5457","6,25",1.53188,-0.56314,0.6908,-0.08183,
648,23.01.2020,"61,8343","68,5186","80,6752","89,5838","56,2130","6,25",1.53163,-0.56729,0.6971,-0.09267,2.444
649,22.01.2020,"61,8552","68,6222","80,4674","89,5518","56,2499","6,25",1.53263,-0.56643,0.69,-0.08167,1.534
650,21.01.2020,"61,4654","68,2082","79,7759","89,5866","55,8066","6,25",1.53925,-0.56886,0.7021,-0.0805,1.885
651,17.01.2020,"61,5694","68,6560","80,3111","89,4215","55,9875","6,25",1.53113,-0.56714,0.7001,-0.0905,2.522
652,16.01.2020,"61,4328","68,3747","79,9548","89,2024","55,8836","6,25",1.53563,-0.56643,0.7238,-0.08783,2.609
653,15.01.2020,"61,4140","68,4213","79,6662","89,1971","55,8843","6,25",1.52838,-0.566,0.725,-0.09067,2.654
654,14.01.2020,"60,9474","67,8162","79,2072","88,4000","55,5810","6,25",1.53125,-0.56614,0.7578,-0.08817,2.518
655,10.01.2020,"61,2340","68,0555","80,2533","88,3493","56,0161","6,25",1.53313,-0.571,0.7815,-0.08583,1.7722
656,31.12.2019,"61,9057","69,3406","81,1460","88,5937","56,7032","6,25",1.54263,-0.572,0.7916,-0.08467,1.694
657,27.12.2019,"61,7676","68,5003","80,2114","88,2558","56,3804","6,25",1.53625,-0.57014,0.7944,-0.07933,1.075
658,26.12.2019,"61,7164","68,4065","80,1079","88,3847","56,4058","6,25",,,,,0.848
659,25.12.2019,"62,1673","68,9062","80,4072","88,7116","56,8309","6,25",,,,,0.943
660,24.12.2019,"62,2499","68,9978","81,0680","88,7636","56,9246","6,25",1.53313,-0.57443,0.7976,-0.09217,1.114
661,20.12.2019,"62,5283","69,5877","82,0184","89,2280","57,0644","6,25",1.53663,-0.56843,0.7981,-0.10583,1.814
662,19.12.2019,"62,5831","69,6925","82,0715","89,4070","57,1979","6,25",1.534,-0.56771,0.7889,-0.12617,2.0575
663,18.12.2019,"62,5326","69,6801","82,4930","89,2978","57,0683","6,25",1.5335,-0.56329,0.7898,-0.14067,2.485
664,17.12.2019,"62,7686","69,9431","83,9969","89,6259","57,3570","6,25",1.53563,-0.56543,0.7944,-0.15083,2.506
665,13.12.2019,"63,2257","70,4271","83,4959","89,8973","58,2082","6,50",1.52988,-0.56986,0.7996,-0.1605,2.133
666,12.12.2019,"63,5653","70,4558","83,3913","90,3057","58,4482","6,50",1.53375,-0.56943,0.7786,-0.19567,2.053
667,11.12.2019,"63,5788","70,3881","83,5489","90,3339","58,5198","6,50",1.52538,-0.57,0.7794,-0.19917,2.081
668,10.12.2019,"63,7244","70,5047","83,8804","90,5099","58,7078","6,50",1.529,-0.56957,0.7853,-0.185,2.198
669,06.12.2019,"63,8135","70,7245","83,8701","90,6081","58,6117","6,50",1.52913,-0.56971,0.7821,-0.18567,2.073
670,05.12.2019,"64,1948","71,1086","83,6972","90,8002","59,1739","6,50",1.52938,-0.56829,0.7854,-0.19983,1.906
671,04.12.2019,"64,1401","71,0608","83,2538","91,0215","58,7875","6,50",1.5295,-0.56929,0.7831,-0.20667,1.971
672,03.12.2019,"64,4097","70,9730","83,2238","91,4339","58,7385","6,50",1.5385,-0.56857,0.7844,-0.20733,2.132
673,29.11.2019,"64,1005","70,5747","82,9525","91,1464","58,5955","6,50",1.5425,-0.56771,0.7931,-0.191,2.356
674,28.11.2019,"63,9722","70,4398","82,1595","91,0468","58,6014","6,50",,-0.56771,0.7935,-0.164,2.078
675,27.11.2019,"64,0239","70,5159","82,4180","90,9909","58,7780","6,50",1.53963,-0.566,0.7949,-0.08517,2.233
676,26.11.2019,"63,7637","70,3122","82,0766","90,6739","58,5713","6,50",1.538,-0.55929,0.7916,-0.098,2.323
677,22.11.2019,"63,8430","70,6997","82,5937","90,7183","58,8279","6,50",1.53388,-0.571,0.787,-0.10133,1.948
